0.3026,0.2530341148376465,0.0,0.15696406364440918,0.0
0.0906,0.2042679786682129,0.04730391502380371,0.2042679786682129,0.04730391502380371
0.5668,0.21596074104309082,0.4490349292755127,0.21596074104309082,0.4490349292755127
0.2819,0.07172799110412598,0.09684014320373535,0.07172799110412598,0.09684014320373535
0.0334,0.2483210563659668,0.5055267810821533,0.2483210563659668,0.5055267810821533
0.5365,0.15236473083496094,0.5770020484924316,0.15236473083496094,0.5770020484924316
0.0084,0.10543394088745117,0.298598051071167,0.06323075294494629,0.298598051071167
0.141,0.11859297752380371,0.011913061141967773,0.07514381408691406,0.011913061141967773
0.3057,0.11149001121520996,0.03222393989562988,0.10736775398254395,0.03222393989562988
0.8388,0.1516127586364746,0.044245004653930664,0.1516127586364746,0.044245004653930664
0.9294,0.17644286155700684,0.2879030704498291,0.17644286155700684,0.2879030704498291
0.2415,0.1083526611328125,0.2328498363494873,0.1083526611328125,0.2328498363494873
0.5248,0.23636889457702637,0.26874709129333496,0.23636889457702637,0.26874709129333496
0.0906,0.1523740291595459,0.15915322303771973,0.003122091293334961,0.15915322303771973
0.6545,0.16432809829711914,0.16120600700378418,0.16432809829711914,0.16120600700378418
0.5668,0.08031058311462402,0.28392863273620605,0.08031058311462402,0.28392863273620605
0.1358,0.05510377883911133,0.13693618774414062,0.019348859786987305,0.13693618774414062
0.3239,0.19207978248596191,0.1727309226989746,0.19207978248596191,0.1727309226989746
0.5767,0.07116532325744629,2.0,0.040221214294433594,2.0
0.0056,0.16922521591186523,0.12900400161743164,0.03245210647583008,0.12900400161743164
0.5767,0.14765477180480957,0.11520266532897949,0.015276908874511719,0.11520266532897949
0.0056,0.07627010345458984,0.060993194580078125,0.07627010345458984,0.060993194580078125
0.8671,0.13986492156982422,2.0,0.13986492156982422,2.0
0.6778,0.12163996696472168,0.7345399856567383,0.12163996696472168,0.7345399856567383
