0.5926,0.16389727592468262,0.0,0.16389727592468262,0.0
0.4135,0.1396312713623047,0.8493549823760986,0.1396312713623047,0.8493549823760986
0.9772,0.07137513160705566,0.39580798149108887,0.07137513160705566,0.39580798149108887
0.9772,0.06809091567993164,0.17222881317138672,0.06809091567993164,0.17222881317138672
0.4135,0.08794093132019043,0.25601911544799805,0.08794093132019043,0.25601911544799805
0.7872,0.09181809425354004,0.6469731330871582,0.09181809425354004,0.6469731330871582
0.8423,0.0873880386352539,0.3047189712524414,0.0873880386352539,0.3047189712524414
0.7872,0.07614398002624512,0.13223791122436523,0.07614398002624512,0.13223791122436523
0.9772,0.05173993110656738,0.294903039932251,0.05173993110656738,0.294903039932251
0.411,0.09595537185668945,2.0,0.09595537185668945,2.0
0.1139,0.07241415977478027,0.1280958652496338,0.07241415977478027,0.1280958652496338
0.411,0.06383705139160156,0.16683697700500488,0.06383705139160156,0.16683697700500488
0.411,0.05977296829223633,0.1610109806060791,0.05977296829223633,0.1610109806060791
0.5468,0.0967721939086914,2.0,0.0967721939086914,2.0
0.0421,0.11607813835144043,2.0,0.11607813835144043,2.0
