0.6889,0.1796720027923584,0.0,0.1796720027923584,0.0
0.1148,0.09955883026123047,1.2106549739837646,0.09955883026123047,1.2106549739837646
0.8575,0.16030478477478027,0.5644590854644775,0.16030478477478027,0.5644590854644775
0.7691,0.24422001838684082,0.9410271644592285,0.24422001838684082,0.9410271644592285
0.1916,0.25257015228271484,0.43714189529418945,0.25257015228271484,0.43714189529418945
0.1336,0.19248104095458984,0.5086989402770996,0.19248104095458984,0.5086989402770996
0.9607,0.21689891815185547,1.3492209911346436,0.21689891815185547,1.3492209911346436
0.1524,0.45673394203186035,1.4578089714050293,0.45673394203186035,1.4578089714050293
0.4477,0.23258614540100098,0.3410980701446533,0.23258614540100098,0.3410980701446533
0.099,0.2472538948059082,1.1008479595184326,0.11613678932189941,1.1008479595184326
0.8979,0.1738908290863037,0.0577540397644043,0.1738908290863037,0.0577540397644043
0.7026,0.16474699974060059,0.24432992935180664,0.16474699974060059,0.24432992935180664
0.6695,0.14296865463256836,2.0,0.14296865463256836,2.0
0.7746,0.20720291137695312,0.7533950805664062,0.20720291137695312,0.7533950805664062
